Year,Month,Day,Max_NEL_wo_DC_Loss,Weather_75,Weather_80,Weather_85,Weather_90,Weather_95,Weather_100,Weather_105,Jun,Jul,Aug,Sep,Year2008,Year2009,Year2010,Year2011,Year2012,Year2013,Min_Temp_60,Min_Temp_65,Min_Temp_70,Bad,XMissing,YMissing
2008,1,1,3177.59,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,2,3546.25,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,3,3596.78,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,4,3717.07,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,5,3346.98,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,6,3367.70,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,7,3698.47,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,8,3740.36,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,9,3695.99,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,10,3625.60,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,11,3508.79,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,12,3223.75,2.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,13,3164.72,3.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,14,3556.74,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,15,3576.51,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,16,3604.78,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,17,3584.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,18,3517.07,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,19,3224.50,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,20,3213.30,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,21,3653.43,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,22,3720.49,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,23,3908.37,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,24,3888.06,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,25,3703.09,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,26,3298.67,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,27,3343.65,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,28,3697.77,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,29,3769.62,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,30,3769.57,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,1,31,3641.68,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,1,3604.97,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,2,3269.44,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,3,3302.28,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,4,3669.75,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,5,3621.30,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,6,3615.15,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,7,3558.40,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,8,3530.31,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,9,3156.60,5.0,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,10,3165.55,5.0,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,11,3519.10,4.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,12,3527.43,5.0,3.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,13,3552.74,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,14,3478.71,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,15,3406.97,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,16,3147.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,17,3154.24,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,18,3432.82,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,19,3621.43,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,20,3680.34,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,21,3707.84,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,22,3600.87,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,23,3298.26,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,24,3223.94,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,25,3501.29,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,26,3518.26,5.0,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,27,3534.71,5.0,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,28,3495.53,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,2,29,3410.96,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,1,3188.38,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,2,3090.27,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,3,3456.29,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,4,3421.78,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,5,3430.25,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,6,3455.25,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,7,3479.70,4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,8,3089.59,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,9,3027.11,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,10,3568.08,5.0,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,11,3641.06,5.0,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,12,3520.75,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,13,3585.45,2.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,14,3422.10,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,15,3041.57,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,16,3058.82,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,17,3330.61,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,18,3406.27,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,19,3375.48,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,20,3377.85,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,21,3375.10,5.0,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,22,3193.73,5.0,5.00,1.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,23,3225.47,5.0,5.00,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,24,3812.69,5.0,5.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,25,3637.37,2.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,26,3615.31,3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,27,3535.12,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,28,3381.95,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,29,2974.40,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,30,2978.47,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,3,31,3266.28,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,1,3306.31,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,2,3319.07,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,3,3351.14,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,4,3373.86,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,5,2952.55,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,6,2983.21,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,7,3336.35,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,8,3323.49,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,9,3313.10,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,10,3441.30,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,11,3651.04,5.0,5.00,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,12,3395.18,5.0,5.00,5.00,5.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,13,3651.06,5.0,5.00,5.00,5.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,14,3956.97,5.0,5.00,1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,15,3395.05,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,16,3379.27,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,17,3694.89,5.0,4.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,18,3698.64,5.0,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,19,2995.72,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,20,3016.08,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,21,3356.19,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,22,3401.55,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,23,3437.89,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,24,3422.68,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,25,3754.95,5.0,5.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,26,3719.27,5.0,5.00,5.00,5.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,27,3958.22,5.0,5.00,5.00,5.00,3.83,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,4,28,4641.60,5.0,5.00,5.00,5.00,1.76,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,1.4,0.00,0.00,1,0,0
2008,4,29,4074.55,5.0,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.2,0.00,0.00,1,0,0
2008,4,30,3548.41,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,1,3520.29,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,2,3745.54,5.0,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,3,3134.61,5.0,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,4,3031.14,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,5,3366.18,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,6,3321.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,7,3336.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,8,3434.58,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,9,3325.50,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,10,2989.74,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,11,2990.54,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,12,3351.03,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,13,3530.37,5.0,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,14,3853.90,5.0,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,15,4394.22,5.0,5.00,5.00,3.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,16,4877.74,5.0,5.00,5.00,5.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,17,4487.48,5.0,5.00,5.00,5.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,1.9,0.00,0.00,1,0,0
2008,5,18,4521.95,5.0,5.00,5.00,5.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,3.8,0.00,0.00,1,0,0
2008,5,19,5094.07,5.0,5.00,5.00,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,4.1,0.00,0.00,1,0,0
2008,5,20,4078.11,5.0,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,3.1,0.00,0.00,1,0,0
2008,5,21,3780.52,5.0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,1.2,0.00,0.00,1,0,0
2008,5,22,3642.34,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,23,3359.72,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,24,2825.37,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,25,2755.05,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,26,2909.91,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,27,3362.02,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,28,3491.20,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,29,3574.89,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,30,3634.93,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,5,31,3044.21,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,6,1,3118.05,2.7,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,1,0,0
2008,6,2,3700.88,2.8,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2008,6,3,3649.59,2.3,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2008,6,4,3558.74,0.0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,0,0,0
2008,6,5,3756.32,5.0,2.06,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1,0,0,0,0,0.00,0.0,0.00,0.00,0,0,0
